exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pbde_47_impute,hilic,Pentose phosphate pathway,17,17,4,1.2131,0.021389,0.092683,0.0044757,94
pbde_47_impute,hilic,Butanoate metabolism,29,29,5,2.0694,0.036925,0.11337,0.0047057,224
pbde_47_impute,hilic,Chondroitin sulfate degradation,5,5,2,0.3568,0.03756,0.28565,0.0047153,1
pbde_47_impute,hilic,Glycosphingolipid biosynthesis - ganglioseries,6,6,2,0.42816,0.053967,0.33225,0.0049725,8
pbde_47_impute,hilic,Pentose and Glucuronate Interconversions,6,6,2,0.42816,0.053967,0.33225,0.0049725,0
pbde_47_impute,hilic,Urea cycle/amino group metabolism,76,76,9,5.4233,0.055096,0.11207,0.0049907,2443
pbde_47_impute,hilic,Heparan sulfate degradation,7,7,2,0.49952,0.072386,0.37585,0.0052789000000000004,473
pbde_47_impute,hilic,Lysine metabolism,47,47,6,3.3539,0.082319,0.18424,0.0054525,2104
pbde_47_impute,hilic,"Glycine, serine, alanine and threonine metabolism",49,49,6,3.4966,0.096645,0.20762,0.0057135,369
pbde_47_impute,hilic,Glycosphingolipid biosynthesis - globoseries,2,2,1,0.14272,0.12739,1,0.0063199,389
pbde_47_impute,hilic,Alanine and Aspartate Metabolism,20,20,3,1.4272,0.13956,0.37708,0.0065784,4597
pbde_47_impute,hilic,Drug metabolism - cytochrome P450,32,32,4,2.2835,0.15402,0.34517,0.0069007,1464
pbde_47_impute,hilic,Arginine and Proline Metabolism,44,44,5,3.1398,0.15761,0.31875,0.0069832,2039
pbde_47_impute,hilic,Alkaloid biosynthesis II,12,12,2,0.85632,0.1843,0.55511,0.0076311,1996
pbde_47_impute,hilic,Parathio degradation,3,3,1,0.21408,0.18494,1,0.0076476,39
pbde_47_impute,hilic,Starch and Sucrose Metabolism,3,3,1,0.21408,0.18494,1,0.0076476,2434
pbde_47_impute,hilic,"Valine, leucine and isoleucine degradation",25,25,3,1.784,0.22396,0.49147,0.0087164,456
pbde_47_impute,hilic,Vitamin B3 (nicotinate and nicotinamide) metabolism,25,25,3,1.784,0.22396,0.49147,0.0087164,3850
pbde_47_impute,hilic,Sialic acid metabolism,14,14,2,0.99904,0.23397,0.61163,0.0090159,595
pbde_47_impute,hilic,Electron transport chain,4,4,1,0.28544,0.23875,1,0.0091626,2134
pbde_47_impute,hilic,Phosphatidylinositol phosphate metabolism,15,15,2,1.0704,0.25915,0.63717,0.0098193,2038
pbde_47_impute,hilic,Vitamin B6 (pyridoxine) metabolism,15,15,2,1.0704,0.25915,0.63717,0.0098193,4869
pbde_47_impute,hilic,Methionine and cysteine metabolism,28,28,3,1.9981,0.27866,0.55367,0.010495,1512
pbde_47_impute,hilic,Di-unsaturated fatty acid beta-oxidation,5,5,1,0.3568,0.28905,1,0.010876,1068
pbde_47_impute,hilic,Vitamin B1 (thiamin) metabolism,5,5,1,0.3568,0.28905,1,0.010876,253
pbde_47_impute,hilic,Caffeine metabolism,5,5,1,0.3568,0.28905,1,0.010876,5880
pbde_47_impute,hilic,Tyrosine metabolism,125,125,10,8.92,0.30201,0.4248,0.011372,6715
pbde_47_impute,hilic,Pyrimidine metabolism,44,44,4,3.1398,0.32796,0.55478,0.01244,2696
pbde_47_impute,hilic,Beta-Alanine metabolism,18,18,2,1.2845,0.33452,0.70426,0.012728,2352
pbde_47_impute,hilic,Propanoate metabolism,6,6,1,0.42816,0.33606,1,0.012796,1870
pbde_47_impute,hilic,Glyoxylate and Dicarboxylate Metabolism,6,6,1,0.42816,0.33606,1,0.012796,397
pbde_47_impute,hilic,N-Glycan Degradation,6,6,1,0.42816,0.33606,1,0.012796,4814
pbde_47_impute,hilic,Linoleate metabolism,47,47,4,3.3539,0.37465,0.60106,0.014651,7217
pbde_47_impute,hilic,N-Glycan biosynthesis,7,7,1,0.49952,0.38001,1,0.014932,636
pbde_47_impute,hilic,Keratan sulfate degradation,7,7,1,0.49952,0.38001,1,0.014932,4913
pbde_47_impute,hilic,Carbon fixation,8,8,1,0.57088,0.42108,1,0.017289,1551
pbde_47_impute,hilic,Nitrogen metabolism,8,8,1,0.57088,0.42108,1,0.017289,5674
pbde_47_impute,hilic,Glycerophospholipid metabolism,50,50,4,3.568,0.42117,0.64417,0.017295,1780
pbde_47_impute,hilic,Vitamin E metabolism,22,22,2,1.5699,0.43127,0.77503,0.017936,1561
pbde_47_impute,hilic,Glycosphingolipid metabolism,23,23,2,1.6413,0.45435,0.78994,0.019505,4320
pbde_47_impute,hilic,Biopterin metabolism,9,9,1,0.64224,0.45947,1,0.019873,4702
pbde_47_impute,hilic,Omega-6 fatty acid metabolism,9,9,1,0.64224,0.45947,1,0.019873,492
pbde_47_impute,hilic,Purine metabolism,38,38,3,2.7117,0.463,0.72149,0.020132,2866
pbde_47_impute,hilic,Aspartate and asparagine metabolism,83,83,6,5.9229,0.47038,0.64114,0.020685,7582
pbde_47_impute,hilic,Selenoamino acid metabolism,10,10,1,0.7136,0.49534,1,0.022687,734
pbde_47_impute,hilic,Glycolysis and Gluconeogenesis,11,11,1,0.78496,0.52886,1,0.025732,3611
pbde_47_impute,hilic,Vitamin B9 (folate) metabolism,12,12,1,0.85632,0.56019,1,0.029008,5065
pbde_47_impute,hilic,Glutamate metabolism,12,12,1,0.85632,0.56019,1,0.029008,6218
pbde_47_impute,hilic,Tryptophan metabolism,93,93,6,6.6365,0.58733,0.74081,0.032245,7039
pbde_47_impute,hilic,Hexose phosphorylation,13,13,1,0.92768,0.58946,1,0.032515,8114
pbde_47_impute,hilic,Fructose and mannose metabolism,13,13,1,0.92768,0.58946,1,0.032515,6512
pbde_47_impute,hilic,Histidine metabolism,32,32,2,2.2835,0.63575,0.88697,0.039137,8234
