exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pcb_153_ngml_detect,hilic,Polyunsaturated fatty acid biosynthesis,6,6,2,0.4918,0.069436,0.37319,0.0037763,133
pcb_153_ngml_detect,hilic,N-Glycan Degradation,6,6,2,0.4918,0.069436,0.37319,0.0037763,1634
pcb_153_ngml_detect,hilic,Keratan sulfate degradation,7,7,2,0.57377,0.09253,0.42029,0.0040909,1452
pcb_153_ngml_detect,hilic,Carbon fixation,8,8,2,0.65574,0.11747,0.46388,0.0044621,243
pcb_153_ngml_detect,hilic,Nitrogen metabolism,8,8,2,0.65574,0.11747,0.46388,0.0044621,1313
pcb_153_ngml_detect,hilic,3-Chloroacrylic acid degradation,2,2,1,0.16393,0.14559,1,0.0049238,0
pcb_153_ngml_detect,hilic,Butanoate metabolism,29,29,4,2.377,0.17051,0.37048,0.0053756,1281
pcb_153_ngml_detect,hilic,Selenoamino acid metabolism,10,10,2,0.81967,0.17133,0.54159,0.0053912,71
pcb_153_ngml_detect,hilic,Carnitine shuttle,30,30,4,2.459,0.18603,0.39158,0.0056792,798
pcb_153_ngml_detect,hilic,Alanine and Aspartate Metabolism,20,20,3,1.6393,0.18788,0.44813,0.0057166,5363
pcb_153_ngml_detect,hilic,Parathio degradation,3,3,1,0.2459,0.21032,1,0.0061915,29
pcb_153_ngml_detect,hilic,Histidine metabolism,32,32,4,2.623,0.21837,0.43324,0.0063723,5032
pcb_153_ngml_detect,hilic,Limonene and pinene degradation,12,12,2,0.98361,0.22834,0.60814,0.0066036,6060
pcb_153_ngml_detect,hilic,Pyrimidine metabolism,44,44,5,3.6066,0.23451,0.42045,0.0067514,1877
pcb_153_ngml_detect,hilic,Glycosphingolipid metabolism,23,23,3,1.8852,0.24929,0.52334,0.00712,2612
pcb_153_ngml_detect,hilic,Vitamin A (retinol) metabolism,13,13,2,1.0656,0.25737,0.63774,0.0073307,357
pcb_153_ngml_detect,hilic,Hyaluronan Metabolism,4,4,1,0.32787,0.27019,1,0.0076789,1585
pcb_153_ngml_detect,hilic,Leukotriene metabolism,24,24,3,1.9672,0.27045,0.54687,0.0076859,1271
pcb_153_ngml_detect,hilic,Sialic acid metabolism,14,14,2,1.1475,0.28647,0.66513,0.0081468,1179
pcb_153_ngml_detect,hilic,Vitamin B3 (nicotinate and nicotinamide) metabolism,25,25,3,2.0492,0.29181,0.5696,0.0083067,5125
pcb_153_ngml_detect,hilic,Fatty Acid Metabolism,26,26,3,2.1311,0.31329,0.59151,0.0089863,970
pcb_153_ngml_detect,hilic,Prostaglandin formation from arachidonate,26,26,3,2.1311,0.31329,0.59151,0.0089863,364
pcb_153_ngml_detect,hilic,Caffeine metabolism,5,5,1,0.40984,0.32558,1,0.009402,5720
pcb_153_ngml_detect,hilic,Arachidonic acid metabolism,27,27,3,2.2131,0.33483,0.61259,0.0097285,1197
pcb_153_ngml_detect,hilic,Bile acid biosynthesis,28,28,3,2.2951,0.35635,0.63284,0.010537,1527
pcb_153_ngml_detect,hilic,Squalene and cholesterol biosynthesis,17,17,2,1.3934,0.37257,0.73561,0.011196,779
pcb_153_ngml_detect,hilic,Propanoate metabolism,6,6,1,0.4918,0.37681,1,0.011375,3119
pcb_153_ngml_detect,hilic,Prostaglandin formation from dihomo gama-linoleic acid,6,6,1,0.4918,0.37681,1,0.011375,443
pcb_153_ngml_detect,hilic,De novo fatty acid biosynthesis,30,30,3,2.459,0.3991,0.6709,0.012371,1470
pcb_153_ngml_detect,hilic,Porphyrin metabolism,18,18,2,1.4754,0.40045,0.75567,0.012435,1634
pcb_153_ngml_detect,hilic,Beta-Alanine metabolism,18,18,2,1.4754,0.40045,0.75567,0.012435,3125
pcb_153_ngml_detect,hilic,Heparan sulfate degradation,7,7,1,0.57377,0.42419,1,0.01361,5350
pcb_153_ngml_detect,hilic,Arginine and Proline Metabolism,44,44,4,3.6066,0.42964,0.65338,0.013896,5692
pcb_153_ngml_detect,hilic,Aspartate and asparagine metabolism,83,83,7,6.8033,0.44098,0.60059,0.014514,7105
pcb_153_ngml_detect,hilic,C21-steroid hormone biosynthesis and metabolism,58,58,5,4.7541,0.45066,0.64443,0.015067,1234
pcb_153_ngml_detect,hilic,Xenobiotics metabolism,46,46,4,3.7705,0.4647,0.68366,0.015909,4669
