exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pbde_100_ngml_detect,c18,Aminosugars metabolism,17,17,3,0.52759,0.011092,0.078008,0.0011031,3
pbde_100_ngml_detect,c18,Prostaglandin formation from dihomo gama-linoleic acid,8,8,2,0.24828,0.020127,0.20227,0.0011435,120
pbde_100_ngml_detect,c18,Beta-Alanine metabolism,9,9,2,0.27931,0.025421,0.22459,0.0011679,6
pbde_100_ngml_detect,c18,Glycerophospholipid metabolism,45,45,4,1.3966,0.036228,0.12445,0.0012194,99
pbde_100_ngml_detect,c18,Arachidonic acid metabolism,31,31,3,0.96207,0.056015,0.21116,0.00132,389
pbde_100_ngml_detect,c18,Arginine and Proline Metabolism,14,14,2,0.43448,0.058806,0.32751,0.0013348,217
pbde_100_ngml_detect,c18,Urea cycle/amino group metabolism,33,33,3,1.0241,0.065439,0.23201,0.0013709,1003
pbde_100_ngml_detect,c18,1- and 2-Methylnaphthalene degradation,3,3,1,0.093103,0.084066,1,0.0014776,904
pbde_100_ngml_detect,c18,Leukotriene metabolism,41,41,3,1.2724,0.10979,0.3163,0.0016395,346
pbde_100_ngml_detect,c18,Prostaglandin formation from arachidonate,44,44,3,1.3655,0.12886,0.34769,0.0017715,1136
pbde_100_ngml_detect,c18,Glutamate metabolism,5,5,1,0.15517,0.13628,1,0.0018259,940
pbde_100_ngml_detect,c18,Phytanic acid peroxisomal oxidation,6,6,1,0.18621,0.16131,1,0.0020224,357
pbde_100_ngml_detect,c18,Vitamin B6 (pyridoxine) metabolism,8,8,1,0.24828,0.20927,1,0.002464,2020
pbde_100_ngml_detect,c18,Ascorbate (Vitamin C) and Aldarate Metabolism,11,11,1,0.34138,0.2763,1,0.0032597,3719
pbde_100_ngml_detect,c18,Histidine metabolism,15,15,1,0.46552,0.35721,1,0.0046015,1682
pbde_100_ngml_detect,c18,Lysine metabolism,16,16,1,0.49655,0.37604,1,0.0049921,4630
pbde_100_ngml_detect,c18,C21-steroid hormone biosynthesis and metabolism,49,49,2,1.5207,0.41794,0.75732,0.0059962,3600
pbde_100_ngml_detect,c18,Drug metabolism - cytochrome P450,19,19,1,0.58966,0.42938,1,0.006307,4330
pbde_100_ngml_detect,c18,Fatty acid activation,29,29,1,0.9,0.57728,1,0.012417,3004
pbde_100_ngml_detect,c18,"Glycine, serine, alanine and threonine metabolism",37,37,1,1.1483,0.66829,1,0.01942,4060
pbde_100_ngml_detect,c18,Xenobiotics metabolism,37,37,1,1.1483,0.66829,1,0.01942,8441
pbde_100_ngml_detect,c18,Aspartate and asparagine metabolism,37,37,1,1.1483,0.66829,1,0.01942,6409
pbde_100_ngml_detect,c18,Tyrosine metabolism,93,93,2,2.8862,0.76797,0.9365,0.03314,8664
pbde_100_ngml_detect,c18,Purine metabolism,54,54,1,1.6759,0.80329,1,0.040754,6474
