exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pcb_138_ngml_detect,hilic,Xenobiotics metabolism,46,46,7,2.351,0.0044518,0.016451,0.003479,55
pcb_138_ngml_detect,hilic,Glycolysis and Gluconeogenesis,11,11,3,0.5622,0.012493,0.088402,0.0035735,179
pcb_138_ngml_detect,hilic,Pentose phosphate pathway,17,17,3,0.86885,0.042138,0.18371,0.0039458,257
pcb_138_ngml_detect,hilic,Selenoamino acid metabolism,10,10,2,0.51109,0.077036,0.37851,0.0044374,10
pcb_138_ngml_detect,hilic,Glycosphingolipid biosynthesis - globoseries,2,2,1,0.10222,0.092123,1,0.0046696,324
pcb_138_ngml_detect,hilic,Hexose phosphorylation,13,13,2,0.66442,0.1221,0.46161,0.0051702,2366
pcb_138_ngml_detect,hilic,Starch and Sucrose Metabolism,3,3,1,0.15333,0.13501,1,0.005403,2095
pcb_138_ngml_detect,hilic,Tryptophan metabolism,93,93,7,4.7531,0.14066,0.25529,0.0055085,2682
pcb_138_ngml_detect,hilic,Bile acid biosynthesis,28,28,3,1.4311,0.14149,0.37513,0.0055241,578
pcb_138_ngml_detect,hilic,Lysine metabolism,47,47,4,2.4021,0.1764,0.37221,0.0062281,3555
pcb_138_ngml_detect,hilic,Chondroitin sulfate degradation,5,5,1,0.25554,0.2149,1,0.0071174,1037
pcb_138_ngml_detect,hilic,Di-unsaturated fatty acid beta-oxidation,5,5,1,0.25554,0.2149,1,0.0071174,293
pcb_138_ngml_detect,hilic,Caffeine metabolism,5,5,1,0.25554,0.2149,1,0.0071174,3021
pcb_138_ngml_detect,hilic,Lipoate metabolism,5,5,1,0.25554,0.2149,1,0.0071174,1274
pcb_138_ngml_detect,hilic,CoA Catabolism,5,5,1,0.25554,0.2149,1,0.0071174,1910
pcb_138_ngml_detect,hilic,Glycosphingolipid biosynthesis - ganglioseries,6,6,1,0.30665,0.25209,1,0.0081068,210
pcb_138_ngml_detect,hilic,N-Glycan Degradation,6,6,1,0.30665,0.25209,1,0.0081068,3020
pcb_138_ngml_detect,hilic,N-Glycan biosynthesis,7,7,1,0.35776,0.28754,1,0.0091897,460
pcb_138_ngml_detect,hilic,Keratan sulfate degradation,7,7,1,0.35776,0.28754,1,0.0091897,3926
pcb_138_ngml_detect,hilic,Heparan sulfate degradation,7,7,1,0.35776,0.28754,1,0.0091897,1892
pcb_138_ngml_detect,hilic,Vitamin B5 - CoA biosynthesis from pantothenate,8,8,1,0.40887,0.32135,1,0.010369,3496
pcb_138_ngml_detect,hilic,Vitamin B3 (nicotinate and nicotinamide) metabolism,25,25,2,1.2777,0.33177,0.698,0.010766,5583
pcb_138_ngml_detect,hilic,Linoleate metabolism,47,47,3,2.4021,0.38396,0.65209,0.013016,7080
pcb_138_ngml_detect,hilic,Butanoate metabolism,29,29,2,1.4822,0.40144,0.7513,0.013882,3350
