exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pcb_118_ngml_detect,c18,Caffeine metabolism,8,8,3,0.43218,0.0055536,0.05467,0.0021247,50
pcb_118_ngml_detect,c18,1- and 2-Methylnaphthalene degradation,3,3,2,0.16207,0.0071581,0.14031,0.002137,146
pcb_118_ngml_detect,c18,Linoleate metabolism,31,31,5,1.6747,0.016242,0.060422,0.0022079,503
pcb_118_ngml_detect,c18,Glutathione Metabolism,5,5,2,0.27011,0.022361,0.22295,0.0022571,43
pcb_118_ngml_detect,c18,Glutamate metabolism,5,5,2,0.27011,0.022361,0.22295,0.0022571,84
pcb_118_ngml_detect,c18,Methionine and cysteine metabolism,25,25,4,1.3506,0.032339,0.11961,0.0023397,161
pcb_118_ngml_detect,c18,Tryptophan metabolism,54,54,6,2.9172,0.047349,0.1188,0.0024701,934
pcb_118_ngml_detect,c18,Hexose phosphorylation,11,11,2,0.59425,0.10151,0.42695,0.0030078,201
pcb_118_ngml_detect,c18,Ascorbate (Vitamin C) and Aldarate Metabolism,11,11,2,0.59425,0.10151,0.42695,0.0030078,2934
pcb_118_ngml_detect,c18,Drug metabolism - other enzymes,25,25,3,1.3506,0.12556,0.35012,0.0032848,895
pcb_118_ngml_detect,c18,Histidine metabolism,15,15,2,0.81034,0.17094,0.53277,0.003884,842
pcb_118_ngml_detect,c18,Lipoate metabolism,4,4,1,0.21609,0.18632,1,0.0041125,3016
pcb_118_ngml_detect,c18,Urea cycle/amino group metabolism,33,33,3,1.7828,0.22667,0.4899,0.0047828,3162
pcb_118_ngml_detect,c18,C21-steroid hormone biosynthesis and metabolism,49,49,4,2.6471,0.22688,0.43694,0.0047866,2150
pcb_118_ngml_detect,c18,Limonene and pinene degradation,6,6,1,0.32414,0.26627,1,0.0055556,3315
pcb_118_ngml_detect,c18,Xenobiotics metabolism,37,37,3,1.9989,0.2822,0.5528,0.005903,5855
pcb_118_ngml_detect,c18,Aspartate and asparagine metabolism,37,37,3,1.9989,0.2822,0.5528,0.005903,3415
pcb_118_ngml_detect,c18,Pyruvate Metabolism,8,8,1,0.43218,0.33852,1,0.0073332,155
pcb_118_ngml_detect,c18,Androgen and estrogen biosynthesis and metabolism,25,25,2,1.3506,0.36011,0.72065,0.007977,1897
pcb_118_ngml_detect,c18,Putative anti-Inflammatory metabolites formation from EPA,10,10,1,0.54023,0.4038,1,0.0094774,2010
pcb_118_ngml_detect,c18,Fructose and mannose metabolism,12,12,1,0.64828,0.46275,1,0.012015,3361
pcb_118_ngml_detect,c18,Tyrosine metabolism,93,93,5,5.0241,0.5082,0.68854,0.014489,7252
pcb_118_ngml_detect,c18,Arginine and Proline Metabolism,14,14,1,0.75632,0.51599,1,0.014967,3005
pcb_118_ngml_detect,c18,TCA cycle,16,16,1,0.86437,0.56405,1,0.018348,4507
pcb_118_ngml_detect,c18,Lysine metabolism,16,16,1,0.86437,0.56405,1,0.018348,7119
pcb_118_ngml_detect,c18,"Glycine, serine, alanine and threonine metabolism",37,37,2,1.9989,0.56483,0.85047,0.018409,2953
pcb_118_ngml_detect,c18,Galactose metabolism,17,17,1,0.91839,0.5863,1,0.020202,2509
pcb_118_ngml_detect,c18,Aminosugars metabolism,17,17,1,0.91839,0.5863,1,0.020202,2295
pcb_118_ngml_detect,c18,Glycolysis and Gluconeogenesis,18,18,1,0.97241,0.60743,1,0.022166,4897
pcb_118_ngml_detect,c18,Leukotriene metabolism,41,41,2,2.2149,0.62231,0.87882,0.023681,2670
pcb_118_ngml_detect,c18,Drug metabolism - cytochrome P450,19,19,1,1.0264,0.62751,1,0.02424,6797
pcb_118_ngml_detect,c18,De novo fatty acid biosynthesis,19,19,1,1.0264,0.62751,1,0.02424,4366
pcb_118_ngml_detect,c18,Vitamin A (retinol) metabolism,21,21,1,1.1345,0.66469,1,0.028714,5486
pcb_118_ngml_detect,c18,Bile acid biosynthesis,23,23,1,1.2425,0.69824,1,0.03362,1215
pcb_118_ngml_detect,c18,Fatty acid activation,29,29,1,1.5667,0.78036,1,0.050781,5020
pcb_118_ngml_detect,c18,Arachidonic acid metabolism,31,31,1,1.6747,0.80252,1,0.057252,5373
pcb_118_ngml_detect,c18,Prostaglandin formation from arachidonate,44,44,1,2.377,0.90167,1,0.10639,7590
pcb_118_ngml_detect,c18,Glycerophospholipid metabolism,45,45,1,2.431,0.90684,1,0.11056,8034
