exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pbde_100_ngml_detect,hilic,Vitamin B2 (riboflavin) metabolism,3,3,2,0.1649,0.0073385,0.14226,0.0032304,2
pbde_100_ngml_detect,hilic,Glycosphingolipid biosynthesis - ganglioseries,6,6,2,0.3298,0.033236,0.2646,0.003527,2
pbde_100_ngml_detect,hilic,Tryptophan metabolism,93,93,8,5.1119,0.090762,0.17324,0.0042934,2113
pbde_100_ngml_detect,hilic,Glycosphingolipid biosynthesis - globoseries,2,2,1,0.10993,0.098895,1,0.0044152,314
pbde_100_ngml_detect,hilic,Alkaloid biosynthesis II,12,12,2,0.65959,0.12039,0.4601,0.0047551,1424
pbde_100_ngml_detect,hilic,Parathio degradation,3,3,1,0.1649,0.14467,1,0.005173,28
pbde_100_ngml_detect,hilic,Starch and Sucrose Metabolism,3,3,1,0.1649,0.14467,1,0.005173,2042
pbde_100_ngml_detect,hilic,Tyrosine metabolism,125,125,9,6.8708,0.1727,0.27765,0.0057043,5074
pbde_100_ngml_detect,hilic,Hyaluronan Metabolism,4,4,1,0.21986,0.18816,1,0.0060221,1639
pbde_100_ngml_detect,hilic,Androgen and estrogen biosynthesis and metabolism,30,30,3,1.649,0.19141,0.44669,0.0060911,1433
pbde_100_ngml_detect,hilic,Pentose phosphate pathway,17,17,2,0.93443,0.21172,0.58323,0.0065432,1564
pbde_100_ngml_detect,hilic,Chondroitin sulfate degradation,5,5,1,0.27483,0.22948,1,0.0069681,2443
pbde_100_ngml_detect,hilic,Di-unsaturated fatty acid beta-oxidation,5,5,1,0.27483,0.22948,1,0.0069681,711
pbde_100_ngml_detect,hilic,Caffeine metabolism,5,5,1,0.27483,0.22948,1,0.0069681,4772
pbde_100_ngml_detect,hilic,Glycerophospholipid metabolism,50,50,4,2.7483,0.24473,0.45976,0.0073564,859
pbde_100_ngml_detect,hilic,Propanoate metabolism,6,6,1,0.3298,0.26873,1,0.0080158,1387
pbde_100_ngml_detect,hilic,N-Glycan Degradation,6,6,1,0.3298,0.26873,1,0.0080158,3708
pbde_100_ngml_detect,hilic,Purine metabolism,38,38,3,2.0887,0.30238,0.57508,0.00905,1661
pbde_100_ngml_detect,hilic,N-Glycan biosynthesis,7,7,1,0.38476,0.30601,1,0.0091699,510
pbde_100_ngml_detect,hilic,Keratan sulfate degradation,7,7,1,0.38476,0.30601,1,0.0091699,3842
pbde_100_ngml_detect,hilic,Heparan sulfate degradation,7,7,1,0.38476,0.30601,1,0.0091699,1896
pbde_100_ngml_detect,hilic,Glycosphingolipid metabolism,23,23,2,1.2642,0.32715,0.69499,0.0099033,3067
pbde_100_ngml_detect,hilic,Vitamin B5 - CoA biosynthesis from pantothenate,8,8,1,0.43973,0.34143,1,0.010435,3235
pbde_100_ngml_detect,hilic,Selenoamino acid metabolism,10,10,1,0.54966,0.40701,1,0.013312,503
pbde_100_ngml_detect,hilic,Linoleate metabolism,47,47,3,2.5834,0.43046,0.69267,0.014545,7399
pbde_100_ngml_detect,hilic,Glycolysis and Gluconeogenesis,11,11,1,0.60463,0.43735,1,0.014931,2941
pbde_100_ngml_detect,hilic,Carnitine shuttle,30,30,2,1.649,0.45597,0.78857,0.016032,2746
pbde_100_ngml_detect,hilic,Fatty acid oxidation,12,12,1,0.65959,0.46617,1,0.016672,552
pbde_100_ngml_detect,hilic,Limonene and pinene degradation,12,12,1,0.65959,0.46617,1,0.016672,8558
pbde_100_ngml_detect,hilic,Hexose phosphorylation,13,13,1,0.71456,0.49353,1,0.01854,7166
pbde_100_ngml_detect,hilic,Fructose and mannose metabolism,13,13,1,0.71456,0.49353,1,0.01854,5538
