exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pbde_153_ngml_detect,c18,Purine metabolism,54,54,9,3.5379,0.0037195,0.011734,0.0032901,18
pbde_153_ngml_detect,c18,Dynorphin metabolism,4,4,2,0.26207,0.020162,0.21879,0.0034753,0
pbde_153_ngml_detect,c18,Arginine and Proline Metabolism,14,14,3,0.91724000000000006,0.04813,0.20184,0.0038159,115
pbde_153_ngml_detect,c18,O-Glycan biosynthesis,1,1,1,0.065517,0.060832,1,0.0039822,0
pbde_153_ngml_detect,c18,Xenobiotics metabolism,37,37,5,2.4241,0.067915,0.17446,0.0040782,2686
pbde_153_ngml_detect,c18,Lysine metabolism,16,16,3,1.0483,0.067934,0.24718,0.0040784,1740
pbde_153_ngml_detect,c18,Vitamin B6 (pyridoxine) metabolism,8,8,2,0.52414,0.080376,0.39038,0.0042531,634
pbde_153_ngml_detect,c18,Linoleate metabolism,31,31,4,2.031,0.11346,0.28121,0.0047572,1808
pbde_153_ngml_detect,c18,Glycosphingolipid biosynthesis - lactoseries,2,2,1,0.13103,0.11803,1,0.0048315,598
pbde_153_ngml_detect,c18,Blood Group Biosynthesis,2,2,1,0.13103,0.11803,1,0.0048315,598
pbde_153_ngml_detect,c18,Glycosphingolipid biosynthesis - neolactoseries,2,2,1,0.13103,0.11803,1,0.0048315,598
pbde_153_ngml_detect,c18,Keratan sulfate biosynthesis,2,2,1,0.13103,0.11803,1,0.0048315,586
pbde_153_ngml_detect,c18,Proteoglycan biosynthesis,2,2,1,0.13103,0.11803,1,0.0048315,586
pbde_153_ngml_detect,c18,Vitamin D3 (cholecalciferol) metabolism,10,10,2,0.65517,0.11953,0.4617,0.0048563,239
pbde_153_ngml_detect,c18,Hyaluronan Metabolism,3,3,1,0.19655,0.17179,1,0.0058073,1583
pbde_153_ngml_detect,c18,1- and 2-Methylnaphthalene degradation,3,3,1,0.19655,0.17179,1,0.0058073,2058
pbde_153_ngml_detect,c18,Drug metabolism - other enzymes,25,25,3,1.6379,0.19052,0.44734,0.006195,1442
pbde_153_ngml_detect,c18,Phosphatidylinositol phosphate metabolism,14,14,2,0.91724000000000006,0.20743,0.58063,0.0065688,1186
pbde_153_ngml_detect,c18,Vitamin B2 (riboflavin) metabolism,4,4,1,0.26207,0.22234,1,0.0069186,1144
pbde_153_ngml_detect,c18,Alkaloid biosynthesis II,4,4,1,0.26207,0.22234,1,0.0069186,0
pbde_153_ngml_detect,c18,Glycosphingolipid biosynthesis - globoseries,4,4,1,0.26207,0.22234,1,0.0069186,1845
pbde_153_ngml_detect,c18,Fatty Acid Metabolism,15,15,2,0.98276,0.23047,0.60607,0.007118,1162
pbde_153_ngml_detect,c18,Saturated fatty acids beta-oxidation,5,5,1,0.32759,0.26985,1,0.008174,1106
pbde_153_ngml_detect,c18,Keratan sulfate degradation,6,6,1,0.3931,0.3145,1,0.0095811,3686
pbde_153_ngml_detect,c18,Limonene and pinene degradation,6,6,1,0.3931,0.3145,1,0.0095811,3988
pbde_153_ngml_detect,c18,Pentose and Glucuronate Interconversions,6,6,1,0.3931,0.3145,1,0.0095811,3369
pbde_153_ngml_detect,c18,Glycosphingolipid biosynthesis - ganglioseries,7,7,1,0.45862000000000003,0.35647,1,0.011147,2480
pbde_153_ngml_detect,c18,Porphyrin metabolism,7,7,1,0.45862000000000003,0.35647,1,0.011147,2813
pbde_153_ngml_detect,c18,Vitamin A (retinol) metabolism,21,21,2,1.3759,0.36913,0.7298,0.011673,2922
pbde_153_ngml_detect,c18,D4&E4-neuroprostanes formation,8,8,1,0.52414,0.39591,1,0.012877,1680
pbde_153_ngml_detect,c18,Prostaglandin formation from dihomo gama-linoleic acid,8,8,1,0.52414,0.39591,1,0.012877,1836
pbde_153_ngml_detect,c18,Bile acid biosynthesis,23,23,2,1.5069,0.41367,0.76185,0.013752,178
pbde_153_ngml_detect,c18,Butanoate metabolism,9,9,1,0.58966,0.43298,1,0.014778,1514
pbde_153_ngml_detect,c18,Starch and Sucrose Metabolism,9,9,1,0.58966,0.43298,1,0.014778,1706
pbde_153_ngml_detect,c18,Carnitine shuttle,25,25,2,1.6379,0.45668,0.79015,0.016156,1236
pbde_153_ngml_detect,c18,Methionine and cysteine metabolism,25,25,2,1.6379,0.45668,0.79015,0.016156,3606
pbde_153_ngml_detect,c18,Squalene and cholesterol biosynthesis,11,11,1,0.72069,0.50053,1,0.019103,1684
pbde_153_ngml_detect,c18,Vitamin B3 (nicotinate and nicotinamide) metabolism,11,11,1,0.72069,0.50053,1,0.019103,1371
pbde_153_ngml_detect,c18,Ascorbate (Vitamin C) and Aldarate Metabolism,11,11,1,0.72069,0.50053,1,0.019103,7028
pbde_153_ngml_detect,c18,Glycerophospholipid metabolism,45,45,3,2.9483,0.52531,0.76628,0.021034,3290
pbde_153_ngml_detect,c18,"Valine, leucine and isoleucine degradation",12,12,1,0.78621,0.53127,1,0.021532,3808
pbde_153_ngml_detect,c18,N-Glycan biosynthesis,14,14,1,0.91724000000000006,0.58729,1,0.026932,3666
