exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pcb_138_ngml_detect,c18,Limonene and pinene degradation,5,5,2,0.23379,0.01713,0.19621,0.0042966,259
pcb_138_ngml_detect,c18,Drug metabolism - other enzymes,26,26,4,1.2157,0.023388,0.094939,0.0043849,199
pcb_138_ngml_detect,c18,Methionine and cysteine metabolism,29,29,4,1.356,0.03377,0.12224,0.0045358,551
pcb_138_ngml_detect,c18,3-Chloroacrylic acid degradation,1,1,1,0.046759,0.043651,1,0.0046845,0
pcb_138_ngml_detect,c18,Carbon fixation,10,10,2,0.46759,0.067078,0.35465,0.0050581,580
pcb_138_ngml_detect,c18,Ubiquinone Biosynthesis,10,10,2,0.46759,0.067078,0.35465,0.0050581,180
pcb_138_ngml_detect,c18,Fructose and mannose metabolism,13,13,2,0.60786,0.10707,0.4346,0.0057709,2132
pcb_138_ngml_detect,c18,Glyoxylate and Dicarboxylate Metabolism,3,3,1,0.14028,0.12544,1,0.0061333,0
pcb_138_ngml_detect,c18,"Fatty acid oxidation, peroxisome",3,3,1,0.14028,0.12544,1,0.0061333,39
pcb_138_ngml_detect,c18,Xenobiotics metabolism,48,48,4,2.2444,0.15211,0.33644,0.0067034,2594
pcb_138_ngml_detect,c18,Leukotriene metabolism,35,35,3,1.6366,0.19302,0.44618,0.007691,1120
pcb_138_ngml_detect,c18,Keratan sulfate degradation,5,5,1,0.23379,0.20038,1,0.0078846,3172
pcb_138_ngml_detect,c18,Fatty acid oxidation,5,5,1,0.23379,0.20038,1,0.0078846,189
pcb_138_ngml_detect,c18,N-Glycan Degradation,5,5,1,0.23379,0.20038,1,0.0078846,2637
pcb_138_ngml_detect,c18,Parathio degradation,6,6,1,0.28055,0.23546,1,0.0088826,3460
pcb_138_ngml_detect,c18,Pentose phosphate pathway,22,22,2,1.0287,0.24889,0.62071,0.0093003,4419
pcb_138_ngml_detect,c18,Pyruvate Metabolism,7,7,1,0.32731,0.26903,1,0.0099665,0
pcb_138_ngml_detect,c18,Saturated fatty acids beta-oxidation,7,7,1,0.32731,0.26903,1,0.0099665,430
pcb_138_ngml_detect,c18,Pentose and Glucuronate Interconversions,8,8,1,0.37407,0.30116,1,0.011139,3479
pcb_138_ngml_detect,c18,Glycosphingolipid metabolism,26,26,2,1.2157,0.31522,0.68276,0.011699,795
pcb_138_ngml_detect,c18,Caffeine metabolism,9,9,1,0.42083,0.33191,1,0.012404,799
pcb_138_ngml_detect,c18,Putative anti-Inflammatory metabolites formation from EPA,11,11,1,0.51435,0.38949,1,0.015216,1229
pcb_138_ngml_detect,c18,Pyrimidine metabolism,57,57,3,2.6652,0.45932,0.71377,0.019617,5804
pcb_138_ngml_detect,c18,Hexose phosphorylation,14,14,1,0.65462,0.46688,1,0.020173,3071
pcb_138_ngml_detect,c18,Porphyrin metabolism,14,14,1,0.65462,0.46688,1,0.020173,2292
pcb_138_ngml_detect,c18,Tryptophan metabolism,37,37,2,1.7301,0.48785,0.80664,0.021812,5803
pcb_138_ngml_detect,c18,Aspartate and asparagine metabolism,37,37,2,1.7301,0.48785,0.80664,0.021812,5607
pcb_138_ngml_detect,c18,Fatty Acid Metabolism,15,15,1,0.70138,0.49048,1,0.022028,6228
pcb_138_ngml_detect,c18,"Valine, leucine and isoleucine degradation",16,16,1,0.74814,0.51306,1,0.023985,3762
pcb_138_ngml_detect,c18,Glycolysis and Gluconeogenesis,18,18,1,0.84166,0.55532,1,0.028207,2919
pcb_138_ngml_detect,c18,Tyrosine metabolism,89,89,4,4.1615,0.55572,0.75011,0.028252,5637
pcb_138_ngml_detect,c18,Galactose metabolism,19,19,1,0.88842,0.57508,1,0.030473,3548
pcb_138_ngml_detect,c18,De novo fatty acid biosynthesis,20,20,1,0.93518,0.59398,1,0.03284,5400
pcb_138_ngml_detect,c18,Arginine and Proline Metabolism,20,20,1,0.93518,0.59398,1,0.03284,5166
pcb_138_ngml_detect,c18,Carnitine shuttle,22,22,1,1.0287,0.62936,1,0.037879,2038
pcb_138_ngml_detect,c18,Glycerophospholipid metabolism,50,50,2,2.3379,0.65491,0.89309,0.042097,7203
pcb_138_ngml_detect,c18,Vitamin E metabolism,26,26,1,1.2157,0.69131,1,0.049137,872
pcb_138_ngml_detect,c18,Linoleate metabolism,34,34,1,1.5898,0.78637,1,0.075944,7583
pcb_138_ngml_detect,c18,Fatty acid activation,38,38,1,1.7768,0.82248,1,0.091179,7866
pcb_138_ngml_detect,c18,Urea cycle/amino group metabolism,39,39,1,1.8236,0.83053,1,0.095149,8499
