exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pbde_154_impute,hilic,Arginine and Proline Metabolism,53,53,28,20.164,0.004984,0.010526,0.061425,30
pbde_154_impute,hilic,Androgen and estrogen biosynthesis and metabolism,28,28,15,10.653,0.032268,0.070341,0.064242,24
pbde_154_impute,hilic,Glutamate metabolism,19,19,11,7.2286,0.033753,0.08493,0.0644,0
pbde_154_impute,hilic,Aspartate and asparagine metabolism,109,109,46,41.469,0.06297,0.089608,0.067591,255
pbde_154_impute,hilic,Alanine and Aspartate Metabolism,21,21,11,7.9895,0.075724,0.15889,0.069042,0
pbde_154_impute,hilic,Carbon fixation,10,10,6,3.8045,0.09429,0.24643,0.071218,1060
pbde_154_impute,hilic,Nitrogen metabolism,10,10,6,3.8045,0.09429,0.24643,0.071218,0
pbde_154_impute,hilic,Urea cycle/amino group metabolism,92,92,38,35.002,0.11587,0.16109,0.073848,9431
pbde_154_impute,hilic,Electron transport chain,2,2,2,0.76091,0.12246,0.5769,0.074673,0
pbde_154_impute,hilic,Histidine metabolism,38,38,17,14.457,0.13565,0.21935,0.076359,0
pbde_154_impute,hilic,Drug metabolism - cytochrome P450,34,34,15,12.935,0.17175,0.27374,0.081205,6671
pbde_154_impute,hilic,Vitamin B3 (nicotinate and nicotinamide) metabolism,34,34,15,12.935,0.17175,0.27374,0.081205,459
pbde_154_impute,hilic,Beta-Alanine metabolism,20,20,9,7.6091,0.23659,0.39621,0.090853,0
pbde_154_impute,hilic,Glycerophospholipid metabolism,60,60,24,22.827,0.24311,0.33132,0.091897,83
pbde_154_impute,hilic,C21-steroid hormone biosynthesis and metabolism,52,52,21,19.784,0.2461,0.34212,0.092381,781
pbde_154_impute,hilic,Lysine metabolism,44,44,18,16.74,0.24809,0.35374,0.092704,9800
pbde_154_impute,hilic,Vitamin B9 (folate) metabolism,10,10,5,3.8045,0.24819,0.48469,0.092721,0
pbde_154_impute,hilic,Xenobiotics metabolism,47,47,19,17.881,0.25975,0.36364,0.094627,4063
pbde_154_impute,hilic,Putative anti-Inflammatory metabolites formation from EPA,8,8,4,3.0436,0.29356,0.57118,0.10048,0
pbde_154_impute,hilic,Glutathione Metabolism,19,19,8,7.2286,0.33415,0.51704,0.10811,58
pbde_154_impute,hilic,Methionine and cysteine metabolism,49,49,19,18.642,0.33698,0.44832,0.10867,73
pbde_154_impute,hilic,3-Chloroacrylic acid degradation,1,1,1,0.38045,0.3502,1,0.11132,0
pbde_154_impute,hilic,Vitamin B12 (cyanocobalamin) metabolism,1,1,1,0.38045,0.3502,1,0.11132,0
pbde_154_impute,hilic,Pyruvate Metabolism,6,6,3,2.2827,0.35312,0.68035,0.11191,1718
pbde_154_impute,hilic,Lipoate metabolism,6,6,3,2.2827,0.35312,0.68035,0.11191,0
pbde_154_impute,hilic,Phytanic acid peroxisomal oxidation,6,6,3,2.2827,0.35312,0.68035,0.11191,0
pbde_154_impute,hilic,Biopterin metabolism,14,14,6,5.3264,0.35955,0.57608,0.11324,9136
pbde_154_impute,hilic,Vitamin B6 (pyridoxine) metabolism,14,14,6,5.3264,0.35955,0.57608,0.11324,8313
pbde_154_impute,hilic,"Glycine, serine, alanine and threonine metabolism",69,69,26,26.251,0.36062,0.45495,0.11346,866
pbde_154_impute,hilic,Glyoxylate and Dicarboxylate Metabolism,9,9,4,3.4241,0.39141,0.66207,0.12012,2949
pbde_154_impute,hilic,Butanoate metabolism,42,42,16,15.979,0.39188,0.51669,0.12022,240
pbde_154_impute,hilic,Tryptophan metabolism,113,113,41,42.991,0.42081,0.4951,0.12693,9996
pbde_154_impute,hilic,Vitamin E metabolism,15,15,6,5.7068,0.43624,0.64732,0.13071,678
pbde_154_impute,hilic,Selenoamino acid metabolism,15,15,6,5.7068,0.43624,0.64732,0.13071,1
pbde_154_impute,hilic,Linoleate metabolism,43,43,16,16.36,0.43712,0.56171,0.13092,9962
pbde_154_impute,hilic,Drug metabolism - other enzymes,18,18,7,6.8482,0.45155,0.64427,0.13459,1445
pbde_154_impute,hilic,Tyrosine metabolism,151,151,54,57.449,0.45242,0.51604,0.13482,10000
pbde_154_impute,hilic,Vitamin B1 (thiamin) metabolism,7,7,3,2.6632,0.46827,0.76593,0.13901,1339
pbde_154_impute,hilic,Pentose phosphate pathway,27,27,10,10.272,0.48486,0.64161,0.14358,1208
pbde_154_impute,hilic,Ubiquinone Biosynthesis,13,13,5,4.9459,0.50037,0.72142,0.14803,5858
pbde_154_impute,hilic,Pyrimidine metabolism,63,63,22,23.969,0.5558,0.65517,0.16551,921
pbde_154_impute,hilic,Vitamin H (biotin) metabolism,5,5,2,1.9023,0.57228,0.88394,0.17124,796
pbde_154_impute,hilic,Prostaglandin formation from dihomo gama-linoleic acid,5,5,2,1.9023,0.57228,0.88394,0.17124,2353
pbde_154_impute,hilic,CoA Catabolism,8,8,3,3.0436,0.5731,0.83084,0.17153,4398
pbde_154_impute,hilic,Squalene and cholesterol biosynthesis,11,11,4,4.185,0.57557,0.79987,0.17242,325
pbde_154_impute,hilic,TCA cycle,11,11,4,4.185,0.57557,0.79987,0.17242,2977
pbde_154_impute,hilic,Glycosylphosphatidylinositol(GPI)-anchor biosynthesis,2,2,1,0.76091,0.57794,1,0.17327,3632
pbde_154_impute,hilic,Dynorphin metabolism,2,2,1,0.76091,0.57794,1,0.17327,0
pbde_154_impute,hilic,Galactose metabolism,23,23,8,8.7504,0.58835,0.74685,0.1771,4532
pbde_154_impute,hilic,De novo fatty acid biosynthesis,29,29,10,11.033,0.59472,0.73591,0.17949,66
pbde_154_impute,hilic,Leukotriene metabolism,24,24,8,9.1309,0.6449,0.79011,0.20007,429
pbde_154_impute,hilic,Glycosphingolipid metabolism,27,27,9,10.272,0.64491,0.78245,0.20007,1185
pbde_154_impute,hilic,Fatty Acid Metabolism,18,18,6,6.8482,0.64696,0.81182,0.20098,133
pbde_154_impute,hilic,Fructose and mannose metabolism,18,18,6,6.8482,0.64696,0.81182,0.20098,8173
pbde_154_impute,hilic,Phosphatidylinositol phosphate metabolism,18,18,6,6.8482,0.64696,0.81182,0.20098,1956
pbde_154_impute,hilic,Vitamin B5 - CoA biosynthesis from pantothenate,15,15,5,5.7068,0.64977,0.82764,0.20224,4257
pbde_154_impute,hilic,Vitamin D3 (cholecalciferol) metabolism,9,9,3,3.4241,0.66395,0.87907,0.20877,420
pbde_154_impute,hilic,Saturated fatty acids beta-oxidation,9,9,3,3.4241,0.66395,0.87907,0.20877,0
pbde_154_impute,hilic,Parathio degradation,6,6,2,2.2827,0.68186,0.92465,0.21746,0
pbde_154_impute,hilic,Arachidonic acid metabolism,19,19,6,7.2286,0.70554,0.85069,0.22981,2318
pbde_154_impute,hilic,Hexose phosphorylation,16,16,5,6.0873,0.71282,0.86668,0.23383,9949
