exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pbde_47_impute,c18,Linoleate metabolism,34,34,9,2.9267,8.9353e-4,0.0036728,0.0087117,1
pbde_47_impute,c18,Arachidonic acid metabolism,24,24,6,2.0659,0.0092932,0.035548,0.0089199,410
pbde_47_impute,c18,Fatty Acid Metabolism,15,15,4,1.2912,0.026662,0.10951,0.0093674,658
pbde_47_impute,c18,Geraniol degradation,1,1,1,0.086079,0.080357,1,0.01091,0
pbde_47_impute,c18,Prostaglandin formation from arachidonate,48,48,7,4.1318,0.082513,0.17363,0.010977,421
pbde_47_impute,c18,Glycerophospholipid metabolism,50,50,7,4.3039,0.098286,0.19855,0.011484,1272
pbde_47_impute,c18,Fatty acid activation,38,38,5,3.271,0.18332,0.35604,0.014689,1588
pbde_47_impute,c18,Carnitine shuttle,22,22,3,1.8937,0.25699,0.53266,0.018261,262
pbde_47_impute,c18,Leukotriene metabolism,35,35,4,3.0128,0.30779,0.53606,0.021278,1787
pbde_47_impute,c18,Vitamin A (retinol) metabolism,14,14,2,1.2051,0.31199,0.68825,0.02155,2586
pbde_47_impute,c18,Phytanic acid peroxisomal oxidation,5,5,1,0.43039,0.34277,1,0.023674,1278
pbde_47_impute,c18,Drug metabolism - other enzymes,26,26,3,2.238,0.34838,0.62593,0.024086,3547
pbde_47_impute,c18,Sialic acid metabolism,17,17,2,1.4633,0.40257,0.75769,0.028506,4113
pbde_47_impute,c18,Saturated fatty acids beta-oxidation,7,7,1,0.60255,0.44468,1,0.032578,951
pbde_47_impute,c18,Galactose metabolism,19,19,2,1.6355,0.45988,0.79525,0.034207,2642
pbde_47_impute,c18,De novo fatty acid biosynthesis,20,20,2,1.7216,0.48735,0.81181,0.037396,4951
pbde_47_impute,c18,Arginine and Proline Metabolism,20,20,2,1.7216,0.48735,0.81181,0.037396,4562
pbde_47_impute,c18,Omega-3 fatty acid metabolism,8,8,1,0.68863,0.48962,1,0.037675,3900
pbde_47_impute,c18,Pyrimidine metabolism,57,57,5,4.9065,0.49049,0.67956,0.037783,6305
pbde_47_impute,c18,Alanine and Aspartate Metabolism,9,9,1,0.77471,0.53096,1,0.043197,3380
pbde_47_impute,c18,C21-steroid hormone biosynthesis and metabolism,48,48,4,4.1318,0.54942,0.75155,0.045965,2875
pbde_47_impute,c18,Androgen and estrogen biosynthesis and metabolism,24,24,2,2.0659,0.58822,0.86582,0.052502,5179
pbde_47_impute,c18,Putative anti-Inflammatory metabolites formation from EPA,11,11,1,0.94687,0.60397,1,0.055472,2289
pbde_47_impute,c18,Starch and Sucrose Metabolism,11,11,1,0.94687,0.60397,1,0.055472,6107
pbde_47_impute,c18,Vitamin E metabolism,26,26,2,2.238,0.63296,0.88676,0.061488,400
pbde_47_impute,c18,Glycosphingolipid metabolism,26,26,2,2.238,0.63296,0.88676,0.061488,2734
pbde_47_impute,c18,Histidine metabolism,13,13,1,1.119,0.66574,1,0.069292,2173
pbde_47_impute,c18,Porphyrin metabolism,14,14,1,1.2051,0.69295,1,0.076735,4467
pbde_47_impute,c18,Vitamin D3 (cholecalciferol) metabolism,17,17,1,1.4633,0.76213,1,0.10093,4416
pbde_47_impute,c18,Ascorbate (Vitamin C) and Aldarate Metabolism,17,17,1,1.4633,0.76213,1,0.10093,9502
pbde_47_impute,c18,Aspartate and asparagine metabolism,37,37,2,3.1849,0.81463,0.95576,0.12673,8925
pbde_47_impute,c18,Urea cycle/amino group metabolism,39,39,2,3.3571,0.83751,0.96275,0.14101,8782
pbde_47_impute,c18,Tyrosine metabolism,89,89,5,7.661,0.86346,0.93825,0.16039,8950
pbde_47_impute,c18,Purine metabolism,47,47,2,4.0457,0.9058,0.98135,0.20293,8424
pbde_47_impute,c18,Bile acid biosynthesis,29,29,1,2.4963,0.91501,1,0.21487,2942
pbde_47_impute,c18,Methionine and cysteine metabolism,29,29,1,2.4963,0.91501,1,0.21487,9692
pbde_47_impute,c18,Xenobiotics metabolism,48,48,1,4.1318,0.98379,1,0.39822,9976
