exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pcb_153_ngml_detect,hilic,"Fatty acid oxidation, peroxisome",8,8,4,0.28621,6.4609e-5,0.0015405,0.0031305,0
pcb_153_ngml_detect,hilic,Fatty acid activation,37,37,7,1.3237,1.2295e-4,8.3331e-4,0.0031311,0
pcb_153_ngml_detect,hilic,Omega-6 fatty acid metabolism,10,10,4,0.35777,1.8471e-4,0.0031559,0.0031317,0
pcb_153_ngml_detect,hilic,Carnitine shuttle,32,32,6,1.1449,4.2103e-4,0.0028191,0.0031341,0
pcb_153_ngml_detect,hilic,De novo fatty acid biosynthesis,29,29,5,1.0375,0.0020003,0.012147,0.0031503,0
pcb_153_ngml_detect,hilic,Fatty acid oxidation,11,11,3,0.39354,0.0045556,0.046098,0.0031767,0
pcb_153_ngml_detect,hilic,Omega-3 fatty acid metabolism,13,13,3,0.4651,0.0075411,0.062789,0.0032078,0
pcb_153_ngml_detect,hilic,Saturated fatty acids beta-oxidation,9,9,2,0.32199,0.032908,0.25537,0.0034852,0
pcb_153_ngml_detect,hilic,3-oxo-10R-octadecatrienoate beta-oxidation,10,10,2,0.35777,0.040287,0.27947,0.0035707,21
pcb_153_ngml_detect,hilic,Linoleate metabolism,43,43,4,1.5384,0.049334,0.15678,0.0036784,4624
pcb_153_ngml_detect,hilic,Ascorbate (Vitamin C) and Aldarate Metabolism,16,16,2,0.57243,0.094911,0.40887,0.0042763,328
pcb_153_ngml_detect,hilic,Fatty Acid Metabolism,18,18,2,0.64398,0.11616,0.44674,0.0045896,18
pcb_153_ngml_detect,hilic,R Group Synthesis,4,4,1,0.14311,0.12551,1,0.0047351,35
pcb_153_ngml_detect,hilic,Polyunsaturated fatty acid biosynthesis,4,4,1,0.14311,0.12551,1,0.0047351,50
pcb_153_ngml_detect,hilic,D4&E4-neuroprostanes formation,5,5,1,0.17888,0.1544,1,0.0052169,51
pcb_153_ngml_detect,hilic,Lysine metabolism,44,44,3,1.5742,0.17348,0.41759,0.0055637,6256
pcb_153_ngml_detect,hilic,Tyrosine metabolism,151,151,7,5.4023,0.22073,0.35516,0.0065338,9727
pcb_153_ngml_detect,hilic,Glycosphingolipid metabolism,27,27,2,0.96597,0.22223,0.58984,0.0065673,215
pcb_153_ngml_detect,hilic,Putative anti-Inflammatory metabolites formation from EPA,8,8,1,0.28621,0.2356,1,0.0068754,147
pcb_153_ngml_detect,hilic,Vitamin B6 (pyridoxine) metabolism,14,14,1,0.50087,0.37582,1,0.01125,6986
pcb_153_ngml_detect,hilic,Selenoamino acid metabolism,15,15,1,0.53665,0.39661,1,0.012127,80
pcb_153_ngml_detect,hilic,Porphyrin metabolism,17,17,1,0.6082,0.43618,1,0.014015,1951
pcb_153_ngml_detect,hilic,Phosphatidylinositol phosphate metabolism,18,18,1,0.64398,0.455,1,0.015027,506
pcb_153_ngml_detect,hilic,Xenobiotics metabolism,47,47,2,1.6815,0.46438,0.79079,0.015561,3637
pcb_153_ngml_detect,hilic,Vitamin A (retinol) metabolism,19,19,1,0.67976,0.47321,1,0.016084,1705
pcb_153_ngml_detect,hilic,Arachidonic acid metabolism,19,19,1,0.67976,0.47321,1,0.016084,949
pcb_153_ngml_detect,hilic,C21-steroid hormone biosynthesis and metabolism,52,52,2,1.8604,0.51886,0.82351,0.019126,2388
pcb_153_ngml_detect,hilic,Sialic acid metabolism,23,23,1,0.82286,0.5403,1,0.020779,1089
pcb_153_ngml_detect,hilic,Galactose metabolism,23,23,1,0.82286,0.5403,1,0.020779,2565
pcb_153_ngml_detect,hilic,Leukotriene metabolism,24,24,1,0.85864,0.55573,1,0.02207,1333
pcb_153_ngml_detect,hilic,Prostaglandin formation from arachidonate,27,27,1,0.96597,0.59903,1,0.026223,1139
pcb_153_ngml_detect,hilic,Pentose phosphate pathway,27,27,1,0.96597,0.59903,1,0.026223,2831
pcb_153_ngml_detect,hilic,Androgen and estrogen biosynthesis and metabolism,28,28,1,1.0017,0.61253,1,0.027702,4289
pcb_153_ngml_detect,hilic,Pyrimidine metabolism,63,63,2,2.2539,0.62568,0.87891,0.029238,2770
pcb_153_ngml_detect,hilic,Histidine metabolism,38,38,1,1.3595,0.72531,1,0.044967,6990
pcb_153_ngml_detect,hilic,Purine metabolism,45,45,1,1.6099,0.78446,1,0.059535,5103
pcb_153_ngml_detect,hilic,Glycerophospholipid metabolism,60,60,1,2.1466,0.87245,1,0.096225,6130
pcb_153_ngml_detect,hilic,"Glycine, serine, alanine and threonine metabolism",69,69,1,2.4686,0.90719,1,0.12083,8490
pcb_153_ngml_detect,hilic,Urea cycle/amino group metabolism,92,92,1,3.2914,0.95929,1,0.18813,9998
pcb_153_ngml_detect,hilic,Aspartate and asparagine metabolism,109,109,1,3.8997,0.9781,1,0.23891,9762
