exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pcb_153_ngml_detect,c18,C21-steroid hormone biosynthesis and metabolism,48,48,5,2.2444,0.052934,0.14309,0.0082311,99
pcb_153_ngml_detect,c18,N-Glycan biosynthesis,10,10,2,0.46759,0.067078,0.35465,0.0085833,421
pcb_153_ngml_detect,c18,Starch and Sucrose Metabolism,11,11,2,0.51435,0.079757,0.38245,0.0089128,812
pcb_153_ngml_detect,c18,Androgen and estrogen biosynthesis and metabolism,24,24,3,1.1222,0.082809,0.27303,0.0089941,512
pcb_153_ngml_detect,c18,Glycosylphosphatidylinositol(GPI)-anchor biosynthesis,3,3,1,0.14028,0.12544,1,0.010217,143
pcb_153_ngml_detect,c18,Vitamin D3 (cholecalciferol) metabolism,17,17,2,0.7949,0.16748,0.52630999999999994,0.0116,441
pcb_153_ngml_detect,c18,Drug metabolism - cytochrome P450,17,17,2,0.7949,0.16748,0.52630999999999994,0.0116,1191
pcb_153_ngml_detect,c18,N-Glycan Degradation,5,5,1,0.23379,0.20038,1,0.012823,4104
pcb_153_ngml_detect,c18,Pyrimidine metabolism,57,57,4,2.6652,0.23376,0.44394,0.01421,3293
pcb_153_ngml_detect,c18,Pentose phosphate pathway,22,22,2,1.0287,0.24889,0.62071,0.014891,5021
pcb_153_ngml_detect,c18,"Glycine, serine, alanine and threonine metabolism",44,44,3,2.0574,0.30051,0.57064,0.017499,2022
pcb_153_ngml_detect,c18,Pentose and Glucuronate Interconversions,8,8,1,0.37407,0.30116,1,0.017534,2362
pcb_153_ngml_detect,c18,Butanoate metabolism,10,10,1,0.46759,0.36133,1,0.021237,1061
pcb_153_ngml_detect,c18,Ubiquinone Biosynthesis,10,10,1,0.46759,0.36133,1,0.021237,2201
pcb_153_ngml_detect,c18,Phosphatidylinositol phosphate metabolism,12,12,1,0.56111,0.41643,1,0.025406,3321
pcb_153_ngml_detect,c18,Vitamin A (retinol) metabolism,14,14,1,0.65462,0.46688,1,0.030046,3965
pcb_153_ngml_detect,c18,D4&E4-neuroprostanes formation,14,14,1,0.65462,0.46688,1,0.030046,850
pcb_153_ngml_detect,c18,Porphyrin metabolism,14,14,1,0.65462,0.46688,1,0.030046,2135
pcb_153_ngml_detect,c18,Tryptophan metabolism,37,37,2,1.7301,0.48785,0.80664,0.032255,6334
pcb_153_ngml_detect,c18,Fatty Acid Metabolism,15,15,1,0.70138,0.49048,1,0.032544,6304
pcb_153_ngml_detect,c18,Fatty acid activation,38,38,2,1.7768,0.5023,0.81521,0.033885,4789
pcb_153_ngml_detect,c18,"Valine, leucine and isoleucine degradation",16,16,1,0.74814,0.51306,1,0.035161,3517
pcb_153_ngml_detect,c18,Sialic acid metabolism,17,17,1,0.7949,0.53465,1,0.037894,5485
pcb_153_ngml_detect,c18,Ascorbate (Vitamin C) and Aldarate Metabolism,17,17,1,0.7949,0.53465,1,0.037894,8254
pcb_153_ngml_detect,c18,TCA cycle,18,18,1,0.84166,0.55532,1,0.040744,8485
pcb_153_ngml_detect,c18,Galactose metabolism,19,19,1,0.88842,0.57508,1,0.04371,3690
pcb_153_ngml_detect,c18,Aminosugars metabolism,19,19,1,0.88842,0.57508,1,0.04371,4599
pcb_153_ngml_detect,c18,Purine metabolism,47,47,2,2.1977,0.62045,0.87734,0.051547,4946
pcb_153_ngml_detect,c18,Carnitine shuttle,22,22,1,1.0287,0.62936,1,0.05328,2043
pcb_153_ngml_detect,c18,Prostaglandin formation from arachidonate,48,48,2,2.2444,0.63221,0.88283,0.053849,4944
pcb_153_ngml_detect,c18,Glycerophospholipid metabolism,50,50,2,2.3379,0.65491,0.89309,0.058658,7457
pcb_153_ngml_detect,c18,Drug metabolism - other enzymes,26,26,1,1.2157,0.69131,1,0.067535,6967
pcb_153_ngml_detect,c18,Bile acid biosynthesis,29,29,1,1.356,0.73101,1,0.079254,1160
pcb_153_ngml_detect,c18,Tyrosine metabolism,89,89,3,4.1615,0.76433,0.90787,0.091217,8072
pcb_153_ngml_detect,c18,Linoleate metabolism,34,34,1,1.5898,0.78637,1,0.10049,7692
pcb_153_ngml_detect,c18,Leukotriene metabolism,35,35,1,1.6366,0.79602,1,0.10497,5870
pcb_153_ngml_detect,c18,Urea cycle/amino group metabolism,39,39,1,1.8236,0.83053,1,0.12351,8662
pcb_153_ngml_detect,c18,Xenobiotics metabolism,48,48,1,2.2444,0.88866,1,0.16809,9631
