exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pcb_180_ngml_detect,hilic,Aspartate and asparagine metabolism,109,109,18,9.226,0.0011036,0.0026446,0.0071848,6
pcb_180_ngml_detect,hilic,Arginine and Proline Metabolism,53,53,10,4.486,0.0059681,0.016875,0.0072829,712
pcb_180_ngml_detect,hilic,Glutathione Metabolism,19,19,5,1.6082,0.012501,0.052399,0.007417,0
pcb_180_ngml_detect,hilic,Urea cycle/amino group metabolism,92,92,12,7.7871,0.046904,0.088459,0.008168,6576
pcb_180_ngml_detect,hilic,Glutamate metabolism,19,19,4,1.6082,0.054115,0.17563,0.0083356,13
pcb_180_ngml_detect,hilic,Beta-Alanine metabolism,20,20,4,1.6928,0.06373,0.19573,0.0085648,0
pcb_180_ngml_detect,hilic,Xenobiotics metabolism,47,47,7,3.9782,0.066521,0.14742,0.0086326,269
pcb_180_ngml_detect,hilic,Histidine metabolism,38,38,6,3.2164,0.068767,0.16291,0.0086876,927
pcb_180_ngml_detect,hilic,Pyruvate Metabolism,6,6,2,0.50785,0.07331,0.38274,0.0087999,300
pcb_180_ngml_detect,hilic,Alanine and Aspartate Metabolism,21,21,4,1.7775,0.074182,0.21637,0.0088217,1329
pcb_180_ngml_detect,hilic,Aminosugars metabolism,30,30,5,2.5393,0.077513,0.19553,0.0089053,13
pcb_180_ngml_detect,hilic,Linoleate metabolism,43,43,6,3.6396,0.11112,0.23249,0.0097984,7395
pcb_180_ngml_detect,hilic,Glyoxylate and Dicarboxylate Metabolism,9,9,2,0.76178,0.15116,0.51549,0.010991,1731
pcb_180_ngml_detect,hilic,Limonene and pinene degradation,9,9,2,0.76178,0.15116,0.51549,0.010991,6343
pcb_180_ngml_detect,hilic,Fructose and mannose metabolism,18,18,3,1.5236,0.15971,0.41017,0.011266,952
pcb_180_ngml_detect,hilic,Vitamin B9 (folate) metabolism,10,10,2,0.84642,0.17975,0.55312,0.011939,932
pcb_180_ngml_detect,hilic,Nitrogen metabolism,10,10,2,0.84642,0.17975,0.55312,0.011939,4396
pcb_180_ngml_detect,hilic,Tyrosine metabolism,151,151,15,12.781,0.18557,0.26562,0.012143,9927
pcb_180_ngml_detect,hilic,"Valine, leucine and isoleucine degradation",30,30,4,2.5393,0.2006,0.41153,0.012687,21
pcb_180_ngml_detect,hilic,Squalene and cholesterol biosynthesis,11,11,2,0.93106,0.20908,0.58786,0.013005,56
pcb_180_ngml_detect,hilic,Proteoglycan biosynthesis,3,3,1,0.25393,0.21616,1,0.013278,33
pcb_180_ngml_detect,hilic,Galactose metabolism,23,23,3,1.9468,0.26401,0.54062,0.015295,614
pcb_180_ngml_detect,hilic,Omega-3 fatty acid metabolism,13,13,2,1.1003,0.26883,0.64951,0.015516,74
pcb_180_ngml_detect,hilic,C5-Branched dibasic acid metabolism,5,5,1,0.42321,0.33386,1,0.018876,0
pcb_180_ngml_detect,hilic,Hexose phosphorylation,16,16,2,1.3543,0.35804,0.72528,0.020326,6139
pcb_180_ngml_detect,hilic,Parathio degradation,6,6,1,0.50785,0.38597,1,0.022161,398
pcb_180_ngml_detect,hilic,Caffeine metabolism,6,6,1,0.50785,0.38597,1,0.022161,1184
pcb_180_ngml_detect,hilic,Porphyrin metabolism,17,17,2,1.4389,0.38703,0.74674,0.022234,2111
pcb_180_ngml_detect,hilic,Butanoate metabolism,42,42,4,3.555,0.41667,0.64257,0.024397,2644
pcb_180_ngml_detect,hilic,Hyaluronan Metabolism,7,7,1,0.5925,0.43404,1,0.025776,612
pcb_180_ngml_detect,hilic,Arachidonic acid metabolism,19,19,2,1.6082,0.4432,0.78481,0.026538,728
pcb_180_ngml_detect,hilic,"Glycine, serine, alanine and threonine metabolism",69,69,6,5.8403,0.45382,0.62855,0.027456,2924
pcb_180_ngml_detect,hilic,Putative anti-Inflammatory metabolites formation from EPA,8,8,1,0.67714,0.47838,1,0.029721,331
pcb_180_ngml_detect,hilic,Vitamin B3 (nicotinate and nicotinamide) metabolism,34,34,3,2.8778,0.50238,0.75324,0.032146,5967
pcb_180_ngml_detect,hilic,Glycerophospholipid metabolism,60,60,5,5.0785,0.50864,0.69553,0.032817,1582
pcb_180_ngml_detect,hilic,Vitamin D3 (cholecalciferol) metabolism,9,9,1,0.76178,0.51929,1,0.033994,482
pcb_180_ngml_detect,hilic,Methionine and cysteine metabolism,49,49,4,4.1475,0.54006,0.74488,0.03644,679
pcb_180_ngml_detect,hilic,Sialic acid metabolism,23,23,2,1.9468,0.54645,0.84476,0.037233,646
pcb_180_ngml_detect,hilic,Carbon fixation,10,10,1,0.84642,0.55701,1,0.03859,4449
pcb_180_ngml_detect,hilic,Keratan sulfate degradation,11,11,1,0.93106,0.59181,1,0.043502,5418
pcb_180_ngml_detect,hilic,Alkaloid biosynthesis II,11,11,1,0.93106,0.59181,1,0.043502,4608
pcb_180_ngml_detect,hilic,Heparan sulfate degradation,11,11,1,0.93106,0.59181,1,0.043502,4924
pcb_180_ngml_detect,hilic,TCA cycle,11,11,1,0.93106,0.59181,1,0.043502,2812
pcb_180_ngml_detect,hilic,N-Glycan Degradation,11,11,1,0.93106,0.59181,1,0.043502,5906
pcb_180_ngml_detect,hilic,Glycolysis and Gluconeogenesis,27,27,2,2.2853,0.63579,0.88814,0.050847,4912
pcb_180_ngml_detect,hilic,Ubiquinone Biosynthesis,13,13,1,1.1003,0.65348,1,0.054229,8583
pcb_180_ngml_detect,hilic,Vitamin B6 (pyridoxine) metabolism,14,14,1,1.185,0.68076,1,0.060021,9501
pcb_180_ngml_detect,hilic,Carnitine shuttle,32,32,2,2.7086,0.7276,0.92585,0.071954,67
pcb_180_ngml_detect,hilic,Pyrimidine metabolism,63,63,4,5.3325,0.74022,0.87965,0.075693,3709
pcb_180_ngml_detect,hilic,Phosphatidylinositol phosphate metabolism,18,18,1,1.5236,0.7702,1,0.085695,1934
pcb_180_ngml_detect,hilic,Drug metabolism - other enzymes,18,18,1,1.5236,0.7702,1,0.085695,3510
pcb_180_ngml_detect,hilic,C21-steroid hormone biosynthesis and metabolism,52,52,3,4.4014,0.78722,0.92201,0.092197,4720
pcb_180_ngml_detect,hilic,Vitamin A (retinol) metabolism,19,19,1,1.6082,0.78837,1,0.092661,3950
pcb_180_ngml_detect,hilic,Tryptophan metabolism,113,113,7,9.5646,0.79853,0.88739,0.09691,9734
pcb_180_ngml_detect,hilic,Bile acid biosynthesis,24,24,1,2.0314,0.85995,1,0.12995,2503
pcb_180_ngml_detect,hilic,Lysine metabolism,44,44,2,3.7243,0.87169,0.97256,0.13825,9981
pcb_180_ngml_detect,hilic,Purine metabolism,45,45,2,3.8089,0.87984,0.97475,0.14453,6713
pcb_180_ngml_detect,hilic,Prostaglandin formation from arachidonate,27,27,1,2.2853,0.89077,1,0.15375,3932
pcb_180_ngml_detect,hilic,Pentose phosphate pathway,27,27,1,2.2853,0.89077,1,0.15375,6234
pcb_180_ngml_detect,hilic,Androgen and estrogen biosynthesis and metabolism,28,28,1,2.37,0.89947,1,0.16183,7838
pcb_180_ngml_detect,hilic,Drug metabolism - cytochrome P450,34,34,1,2.8778,0.93899,1,0.21115,9719
