exposure,mode,pathway,pathway_total,hits_total,hits_sig,expected,fet,ease,gamma,emp_hits
pcb_180_ngml_detect,c18,Parathio degradation,6,6,2,0.34431,0.036788,0.2774,0.0047983,508
pcb_180_ngml_detect,c18,Biopterin metabolism,7,7,2,0.4017,0.049755,0.31562,0.0050042,112
pcb_180_ngml_detect,c18,Aminosugars metabolism,19,19,3,1.0903,0.076632,0.26357,0.0054612,285
pcb_180_ngml_detect,c18,Tyrosine metabolism,89,89,8,5.1073,0.094539,0.1788,0.0057902,1054
pcb_180_ngml_detect,c18,Carbon fixation,10,10,2,0.57386,0.096208,0.41877,0.0058219,664
pcb_180_ngml_detect,c18,Purine metabolism,47,47,5,2.6971,0.10071,0.23008,0.0059084,474
pcb_180_ngml_detect,c18,3-oxo-10R-octadecatrienoate beta-oxidation,11,11,2,0.63124,0.11366,0.44964,0.0061649,1507
pcb_180_ngml_detect,c18,Histidine metabolism,13,13,2,0.74601,0.15067,0.50663,0.0069657,173
pcb_180_ngml_detect,c18,Nitrogen metabolism,3,3,1,0.17216,0.1524,1,0.0070057,1215
pcb_180_ngml_detect,c18,Drug metabolism - cytochrome P450,17,17,2,0.97556,0.22996,0.60378,0.0090816,1330
pcb_180_ngml_detect,c18,Keratan sulfate degradation,5,5,1,0.28693,0.24108,1,0.00943,3247
pcb_180_ngml_detect,c18,Vitamin B1 (thiamin) metabolism,5,5,1,0.28693,0.24108,1,0.00943,60
pcb_180_ngml_detect,c18,Limonene and pinene degradation,5,5,1,0.28693,0.24108,1,0.00943,1624
pcb_180_ngml_detect,c18,N-Glycan Degradation,5,5,1,0.28693,0.24108,1,0.00943,2721
pcb_180_ngml_detect,c18,Glycerophospholipid metabolism,50,50,4,2.8693,0.27693,0.49682,0.010655,3222
pcb_180_ngml_detect,c18,Prostaglandin formation from dihomo gama-linoleic acid,7,7,1,0.4017,0.32064,1,0.012388,1111
pcb_180_ngml_detect,c18,Carnitine shuttle,22,22,2,1.2625,0.33185,0.69916,0.01288,615
pcb_180_ngml_detect,c18,Vitamin B9 (folate) metabolism,8,8,1,0.45909,0.35729,1,0.01408,2687
pcb_180_ngml_detect,c18,Pyrimidine metabolism,57,57,4,3.271,0.36499,0.58854,0.014467,4723
pcb_180_ngml_detect,c18,Arachidonic acid metabolism,24,24,2,1.3773,0.37189,0.73065,0.014823,3862
pcb_180_ngml_detect,c18,Squalene and cholesterol biosynthesis,9,9,1,0.51647,0.39199,1,0.015919,2364
pcb_180_ngml_detect,c18,Alanine and Aspartate Metabolism,9,9,1,0.51647,0.39199,1,0.015919,1902
pcb_180_ngml_detect,c18,Glutamate metabolism,9,9,1,0.51647,0.39199,1,0.015919,1403
pcb_180_ngml_detect,c18,Vitamin E metabolism,26,26,2,1.492,0.411,0.7589,0.017037,128
pcb_180_ngml_detect,c18,Starch and Sucrose Metabolism,11,11,1,0.63124,0.45598,1,0.020051,5527
pcb_180_ngml_detect,c18,Fructose and mannose metabolism,13,13,1,0.74601,0.51334,1,0.024803,6050
pcb_180_ngml_detect,c18,Vitamin B3 (nicotinate and nicotinamide) metabolism,14,14,1,0.8034,0.53975,1,0.027414,2220
pcb_180_ngml_detect,c18,"Valine, leucine and isoleucine degradation",16,16,1,0.91817,0.58843,1,0.033105,3994
pcb_180_ngml_detect,c18,Aspartate and asparagine metabolism,37,37,2,2.1233,0.6014,0.86946,0.034848,6733
pcb_180_ngml_detect,c18,Sialic acid metabolism,17,17,1,0.97556,0.61083,1,0.036183,5836
pcb_180_ngml_detect,c18,Ascorbate (Vitamin C) and Aldarate Metabolism,17,17,1,0.97556,0.61083,1,0.036183,8520
pcb_180_ngml_detect,c18,Glycolysis and Gluconeogenesis,18,18,1,1.0329,0.63204,1,0.039413,3713
pcb_180_ngml_detect,c18,TCA cycle,18,18,1,1.0329,0.63204,1,0.039413,8550
pcb_180_ngml_detect,c18,Galactose metabolism,19,19,1,1.0903,0.65211,1,0.042793,4792
pcb_180_ngml_detect,c18,De novo fatty acid biosynthesis,20,20,1,1.1477,0.6711,1,0.04632,6821
pcb_180_ngml_detect,c18,Arginine and Proline Metabolism,20,20,1,1.1477,0.6711,1,0.04632,6591
pcb_180_ngml_detect,c18,Pentose phosphate pathway,22,22,1,1.2625,0.70609,1,0.0538,8626
pcb_180_ngml_detect,c18,Androgen and estrogen biosynthesis and metabolism,24,24,1,1.3773,0.73742,1,0.061824,6193
pcb_180_ngml_detect,c18,Glycosphingolipid metabolism,26,26,1,1.492,0.76546,1,0.070354,4628
pcb_180_ngml_detect,c18,Drug metabolism - other enzymes,26,26,1,1.492,0.76546,1,0.070354,7458
pcb_180_ngml_detect,c18,Bile acid biosynthesis,29,29,1,1.6642,0.8021,1,0.084011,1980
pcb_180_ngml_detect,c18,Methionine and cysteine metabolism,29,29,1,1.6642,0.8021,1,0.084011,8873
pcb_180_ngml_detect,c18,Tryptophan metabolism,37,37,1,2.1233,0.87451,1,0.12449,9146
pcb_180_ngml_detect,c18,Fatty acid activation,38,38,1,2.1807,0.88149,1,0.12987,8576
pcb_180_ngml_detect,c18,Urea cycle/amino group metabolism,39,39,1,2.238,0.88809,1,0.13531,8999
pcb_180_ngml_detect,c18,Xenobiotics metabolism,48,48,1,2.7545,0.93335,1,0.18599,9738
pcb_180_ngml_detect,c18,Prostaglandin formation from arachidonate,48,48,1,2.7545,0.93335,1,0.18599,8505
pcb_180_ngml_detect,c18,C21-steroid hormone biosynthesis and metabolism,48,48,1,2.7545,0.93335,1,0.18599,7900
